model_id,task_id,contrast,caveat,status,n_items,n_clusters,mean_a_100,mean_b_100,difference_100,ci95_low_100,ci95_high_100,p_cluster_swap,resamples,p_holm,significant_holm_0_05,holm_family_size,holm_incomplete_family_conservative
Baichuan2-7B-Chat,structuring,G3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,71.8547935306946,80.01431555815356,-8.159522027458955,-16.37384677845427,-2.8717417392499858,0.00029997000299970003,10000,0.0365963403659634,True,125,False
Baichuan2-7B-Chat,structuring,C3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,80.08137340574083,80.01431555815356,0.06705784758729294,-1.00611842574475,1.0557114646879469,0.9099090090990901,10000,1.0,False,125,False
Baichuan2-7B-Chat,structuring,W3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,65.95253380178252,71.8547935306946,-5.902259728912074,-12.044173572990015,-0.46616910026704894,0.0811918808119188,10000,1.0,False,125,False
Baichuan2-7B-Chat,structuring,M3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,68.85151531582721,71.8547935306946,-3.0032782148673776,-11.370084766593626,4.364520727737444,0.5378462153784621,10000,1.0,False,125,False
Baichuan2-7B-Chat,relationship,G1-Z0,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,4.428044280442804,27.419354838709676,-22.99131055826687,-31.0994071276814,-14.537880262353672,0.0018998100189981002,10000,0.21847815218478153,False,125,False
Baichuan2-7B-Chat,relationship,G3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,37.1708828084667,4.428044280442804,32.742838528023896,21.591902366729844,43.677507131769936,0.00019998000199980003,10000,0.024597540245975404,True,125,False
Baichuan2-7B-Chat,relationship,C3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,8.547008547008547,4.428044280442804,4.118964266565743,-1.701462153507586,11.785739602549167,0.2732726727327267,10000,1.0,False,125,False
Baichuan2-7B-Chat,relationship,W3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,31.325301204819283,37.1708828084667,-5.845581603647415,-18.76247809624731,6.620431247476222,0.46235376462353767,10000,1.0,False,125,False
Baichuan2-7B-Chat,relationship,M3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,28.678772698810274,37.1708828084667,-8.492110109656426,-18.683350497264943,3.5529968707096558,0.20157984201579843,10000,1.0,False,125,False
Baichuan2-7B-Chat,qa_v4_5,G1-Z0,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,16,20.0,20.0,0.0,0.0,0.0,1.0,10000,1.0,False,125,False
Baichuan2-7B-Chat,qa_v4_5,G3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,16,20.0,20.0,0.0,0.0,0.0,1.0,10000,1.0,False,125,False
Baichuan2-7B-Chat,qa_v4_5,C3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,16,20.0,20.0,0.0,0.0,0.0,1.0,10000,1.0,False,125,False
Baichuan2-7B-Chat,qa_v4_5,W3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,16,20.0,20.0,0.0,0.0,0.0,1.0,10000,1.0,False,125,False
Baichuan2-7B-Chat,qa_v4_5,M3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,16,20.0,20.0,0.0,0.0,0.0,1.0,10000,1.0,False,125,False
Baichuan2-7B-Chat,qa_v4_5,L3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,16,20.0,20.0,0.0,0.0,0.0,1.0,10000,1.0,False,125,False
QwQ-32B,classification,G1-Z0,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,95.0,75.0,19.999999999999996,4.999999999999993,40.0,0.12868713128687131,10000,1.0,False,125,False
QwQ-32B,classification,G3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,82.0,95.0,-13.0,-26.0,-1.9999999999999907,0.12588741125887412,10000,1.0,False,125,False
QwQ-32B,classification,C3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,85.0,95.0,-9.999999999999998,-30.000000000000004,9.999999999999998,0.6280371962803719,10000,1.0,False,125,False
QwQ-32B,classification,W3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,82.0,82.0,1.1102230246251565e-14,-8.000000000000007,9.000000000000007,1.0,10000,1.0,False,125,False
QwQ-32B,reasoning,G1-Z0,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,100.0,100.0,0.0,0.0,0.0,1.0,10000,1.0,False,125,False
QwQ-32B,reasoning,G3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,100.0,100.0,0.0,0.0,0.0,1.0,10000,1.0,False,125,False
QwQ-32B,reasoning,C3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,100.0,100.0,0.0,0.0,0.0,1.0,10000,1.0,False,125,False
QwQ-32B,reasoning,W3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,96.0,100.0,-4.0000000000000036,-11.99999999999999,0.0,1.0,10000,1.0,False,125,False
QwQ-32B,reasoning,M3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,93.99999999999999,100.0,-6.000000000000016,-15.999999999999993,0.0,0.5051494850514948,10000,1.0,False,125,False
QwQ-32B,structuring,G1-Z0,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,78.54919675046303,81.85739787040447,-3.308201119941445,-11.863044633430727,1.6270688798065942,0.8525147485251475,10000,1.0,False,125,False
QwQ-32B,structuring,G3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,80.22872944753766,78.54919675046303,1.6795326970746371,-5.498881947886853,11.585382430082916,0.9542045795420458,10000,1.0,False,125,False
QwQ-32B,structuring,C3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,82.66925876988658,78.54919675046303,4.120062019423553,-0.8640786003288097,12.926559354981743,0.502049795020498,10000,1.0,False,125,False
QwQ-32B,structuring,W3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,80.86404142825225,80.22872944753766,0.6353119807145924,-2.249782687858368,4.606754037240311,0.8694130586941305,10000,1.0,False,125,False
QwQ-32B,structuring,M3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,80.1551520027733,80.22872944753766,-0.07357744476435002,-2.3030087394304943,2.2939756221428973,0.9042095790420958,10000,1.0,False,125,False
QwQ-32B,relationship,G1-Z0,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,97.46192893401016,96.12403100775194,1.3378979262582136,-1.0401108434787318,4.499595861051616,0.49655034496550343,10000,1.0,False,125,False
QwQ-32B,relationship,G3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,98.74055415617129,97.46192893401016,1.2786252221611338,0.0,3.0905405904051912,0.49655034496550343,10000,1.0,False,125,False
QwQ-32B,relationship,C3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,97.22921914357683,97.46192893401016,-0.2327097904333275,-4.276815469270704,2.713812366614073,1.0,10000,1.0,False,125,False
QwQ-32B,relationship,W3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,97.53148614609573,98.74055415617129,-1.2090680100755646,-2.877715693450207,0.0,0.25537446255374463,10000,1.0,False,125,False
QwQ-32B,relationship,M3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,95.60327198364008,98.74055415617129,-3.1372821725312083,-6.939676309687948,-0.5182478924088831,0.06379362063793621,10000,1.0,False,125,False
QwQ-32B,qa_v4_5,G1-Z0,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,16,95.0,95.0,0.0,-15.000000000000002,15.000000000000002,1.0,10000,1.0,False,125,False
QwQ-32B,qa_v4_5,G3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,16,100.0,95.0,5.000000000000004,0.0,16.666666666666664,1.0,10000,1.0,False,125,False
QwQ-32B,qa_v4_5,C3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,16,100.0,95.0,5.000000000000004,0.0,16.666666666666664,1.0,10000,1.0,False,125,False
QwQ-32B,qa_v4_5,W3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,16,98.00000000000001,100.0,-1.9999999999999907,-6.666666666666665,0.0,1.0,10000,1.0,False,125,False
QwQ-32B,qa_v4_5,M3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,16,98.00000000000001,100.0,-1.9999999999999907,-6.666666666666665,0.0,1.0,10000,1.0,False,125,False
QwQ-32B,qa_v4_5,L3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,16,99.0,100.0,-1.0000000000000009,-3.3333333333333437,0.0,1.0,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,classification,G1-Z0,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,65.0,65.0,0.0,0.0,0.0,1.0,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,classification,G3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,73.0,65.0,7.9999999999999964,-2.0000000000000018,21.999999999999996,0.49875012498750126,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,classification,C3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,60.0,65.0,-5.000000000000004,-15.000000000000002,0.0,1.0,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,classification,W3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,69.0,73.0,-3.9999999999999925,-9.000000000000007,0.0,0.24477552244775522,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,reasoning,G1-Z0,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,95.0,85.0,9.999999999999998,0.0,25.0,0.5003499650034996,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,reasoning,G3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,95.0,95.0,0.0,0.0,0.0,1.0,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,reasoning,C3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,95.0,95.0,0.0,0.0,0.0,1.0,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,reasoning,W3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,95.0,95.0,0.0,0.0,0.0,1.0,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,reasoning,M3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,92.0,95.0,-3.0000000000000027,-9.000000000000007,0.0,1.0,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,structuring,G1-Z0,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,81.64254350747441,71.63511311787767,10.007430389596749,4.446273968380908,19.17370778952381,9.999000099990002e-05,10000,0.012498750124987502,True,125,False
Qwen2.5-7B-Instruct,structuring,G3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,80.8831888124413,81.64254350747441,-0.7593546950331209,-1.7141457186531732,0.2701317765503423,0.16868313168683133,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,structuring,C3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,81.55489299779249,81.64254350747441,-0.08765050968192467,-1.0599813244777827,0.8516682278039072,0.8646135386461354,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,structuring,W3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,79.87964583418761,80.8831888124413,-1.0035429782536909,-1.7664616619270637,-0.273526423953002,0.013898610138986101,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,structuring,M3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,81.19954130379018,80.8831888124413,0.31635249134889243,-0.28192644346992285,0.9779584943891972,0.34726527347265274,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,relationship,G1-Z0,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,59.88023952095808,25.862068965517242,34.01817055544083,20.456498807428677,47.198473560845436,9.999000099990002e-05,10000,0.012498750124987502,True,125,False
Qwen2.5-7B-Instruct,relationship,G3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,75.65415244596132,59.88023952095808,15.773912925003241,6.003461055289945,27.714293893130538,0.0031996800319968005,10000,0.3615638436156385,False,125,False
Qwen2.5-7B-Instruct,relationship,C3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,63.74269005847953,59.88023952095808,3.8624505375214557,-6.527335306962885,13.897476682211856,0.46205379462053797,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,relationship,W3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,58.22498586772188,75.65415244596132,-17.429166578239442,-25.381275527667093,-9.989747901359571,0.00039996000399960006,10000,0.047595240475952406,True,125,False
Qwen2.5-7B-Instruct,relationship,M3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,67.33254994124559,75.65415244596132,-8.321602504715731,-13.214189777373878,-4.106425984619038,0.0016998300169983002,10000,0.19718028197180282,False,125,False
Qwen2.5-7B-Instruct,qa_v4_5,G1-Z0,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,16,70.0,70.0,0.0,0.0,0.0,1.0,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,qa_v4_5,G3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,16,65.0,70.0,-4.999999999999993,-15.238095238095228,2.0000000000000018,0.49855014498550143,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,qa_v4_5,C3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,16,65.0,70.0,-4.999999999999993,-16.666666666666664,0.0,1.0,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,qa_v4_5,W3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,16,68.0,65.0,2.9999999999999916,0.0,6.956521739130428,0.5042495750424958,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,qa_v4_5,M3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,16,57.99999999999999,65.0,-7.000000000000006,-13.00108695652176,-1.1111111111111072,0.1264873512648735,10000,1.0,False,125,False
Qwen2.5-7B-Instruct,qa_v4_5,L3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,16,67.0,65.0,2.0000000000000018,-2.35294117647058,6.36363636363636,0.7499250074992501,10000,1.0,False,125,False
Qwen3-8B-NonThinking,classification,G1-Z0,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,60.0,60.0,0.0,-19.999999999999996,20.0,1.0,10000,1.0,False,125,False
Qwen3-8B-NonThinking,classification,G3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,67.0,60.0,6.999999999999995,-7.9999999999999964,23.0,0.37566243375662434,10000,1.0,False,125,False
Qwen3-8B-NonThinking,classification,C3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,60.0,60.0,0.0,0.0,0.0,1.0,10000,1.0,False,125,False
Qwen3-8B-NonThinking,classification,W3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,51.99999999999999,67.0,-15.000000000000002,-33.00000000000001,2.0000000000000018,0.1725827417258274,10000,1.0,False,125,False
Qwen3-8B-NonThinking,reasoning,G1-Z0,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,95.0,100.0,-5.000000000000004,-15.000000000000002,0.0,1.0,10000,1.0,False,125,False
Qwen3-8B-NonThinking,reasoning,G3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,96.0,95.0,1.0000000000000009,-11.99999999999999,15.000000000000002,1.0,10000,1.0,False,125,False
Qwen3-8B-NonThinking,reasoning,C3-G1,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,95.0,95.0,0.0,0.0,0.0,1.0,10000,1.0,False,125,False
Qwen3-8B-NonThinking,reasoning,W3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,86.0,96.0,-9.999999999999998,-20.999999999999996,-1.0000000000000009,0.1274872512748725,10000,1.0,False,125,False
Qwen3-8B-NonThinking,reasoning,M3-G3,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,92.0,96.0,-4.0000000000000036,-10.999999999999998,0.0,0.5000499950005,10000,1.0,False,125,False
Qwen3-8B-NonThinking,structuring,G1-Z0,"Original W3/G3 and L3/G3 demo order not uniformly matched; C3 controls character content length imperfectly, not tokenizer-specific information load; fixed decoder seed is not independent scientific replication.",COMPUTED,20,20,81.53825117729129,79.75581593581317,1.7824352414781197,0.8652167105745969,2.769698868101204,0.0013998600139986002,10000,0.16378362163783622,False,125,False
